player_id,player_name,player_role,birth,height,foot,value,league,value_at,nat1,nat2
5825,Marco Borriello,Centre-Forward,1982-06-18,1.86,left,0.72,ITA1,2017-06-30,Italy,-
460898,Damir Ceter,Centre-Forward,1997-11-02,1.87,right,0.225,ITA1,2017-06-30,Colombia,-
29962,Daniele Dessena,Central Midfield,1987-05-10,1.83,right,1.62,ITA1,2012-06-30,Italy,-
55801,Marco Sau,Centre-Forward,1987-11-03,1.69,right,1.62,ITA1,2012-06-30,Italy,-
29962,Daniele Dessena,Central Midfield,1987-05-10,1.83,right,1.8,ITA1,2013-06-30,Italy,-
55801,Marco Sau,Centre-Forward,1987-11-03,1.69,right,7.2,ITA1,2013-06-30,Italy,-
12907,Alessio Cragno,Goalkeeper,1994-06-28,1.84,right,0.81,ITA1,2014-06-30,Italy,-
29962,Daniele Dessena,Central Midfield,1987-05-10,1.83,right,1.8,ITA1,2014-06-30,Italy,-
255942,NicolÃ² Barella,Central Midfield,1997-02-07,1.72,right,0.18,ITA1,2014-06-30,Italy,-
55801,Marco Sau,Centre-Forward,1987-11-03,1.69,right,7.2,ITA1,2014-06-30,Italy,-
164091,Marco Capuano,Centre-Back,1991-10-14,1.86,left,1.44,ITA1,2014-06-30,Italy,-
102745,Luca Ceppitelli,Centre-Back,1989-08-11,1.89,both,0.405,ITA1,2014-06-30,Italy,-
291266,Godfred Donsah,Central Midfield,1996-06-07,1.76,right,0.09,ITA1,2014-06-30,Ghana,-
129129,JoÃ£o Pedro,Attacking Midfield,1992-03-09,1.84,right,1.35,ITA1,2014-06-30,Brazil,Portugal
231381,Andrea Fulignati,Goalkeeper,1994-10-31,1.88,right,0.45,ITA1,2018-06-30,Italy,-
96254,Pietro Terracciano,Goalkeeper,1990-03-08,1.93,right,0.225,ITA1,2018-06-30,Italy,-
343954,Nikola Pejovic,Centre-Back,1998-09-22,1.85,right,0.068,ITA1,2018-06-30,Serbia,-
169880,Giovanni Di Lorenzo,Right-Back,1993-08-04,1.83,right,1.35,ITA1,2018-06-30,Italy,-
147031,Joel Untersee,Right-Back,1994-02-11,1.81,right,0.9,ITA1,2018-06-30,Switzerland,SouthAfrica
351816,IsmaÃ«l Bennacer,Defensive Midfield,1997-12-01,1.75,left,2.7,ITA1,2018-06-30,Algeria,France
291522,Tommaso Fantacci,Attacking Midfield,1997-03-17,1.83,left,0.113,ITA1,2018-06-30,Italy,-
149829,Miha Zajc,Second Striker,1994-07-01,1.78,right,3.6,ITA1,2018-06-30,Slovenia,-
163683,Manuel Pucciarelli,Second Striker,1991-06-17,1.74,right,2.25,ITA1,2018-06-30,Italy,-
84765,Francesco Caputo,Centre-Forward,1987-08-06,1.81,right,2.25,ITA1,2018-06-30,Italy,-
243225,Samuel Mraz,Centre-Forward,1997-05-13,1.83,right,0.585,ITA1,2018-06-30,Slovakia,-
197929,Ivan Provedel,Goalkeeper,1994-03-17,1.92,right,0.81,ITA1,2018-06-30,Italy,-
88701,Filippo Perucchini,Goalkeeper,1991-10-06,1.88,right,0.36,ITA1,2018-06-30,Italy,-
111433,FrÃ©dÃ©ric Veseli,Centre-Back,1992-11-20,1.83,right,0.675,ITA1,2018-06-30,Albania,Switzerland
278690,Michal Marcjanik,Centre-Back,1994-12-15,1.86,right,0.315,ITA1,2018-06-30,Poland,-
331838,Lorenzo Polvani,Centre-Back,1994-07-26,1.88,right,0.135,ITA1,2018-06-30,Italy,-
45565,Luca Antonelli,Left-Back,1987-02-11,1.84,left,1.8,ITA1,2018-06-30,Italy,-
475149,Marco Imperiale,Left-Back,1999-05-01,1.81,left,0.135,ITA1,2018-06-30,Italy,-
335209,Kevin Diks,Right-Back,1996-10-06,1.82,right,1.35,ITA1,2018-06-30,Netherlands,Indonesia
259953,Rade Krunic,Central Midfield,1993-10-07,1.84,right,4.05,ITA1,2018-06-30,BosniaHerzegovina,-
391065,Hamed Junior TraorÃ¨,Central Midfield,2000-02-16,1.84,both,0.9,ITA1,2018-06-30,Coted'Ivoire,-
158463,Lorenzo Lollo,Central Midfield,1990-12-08,1.8,right,0.63,ITA1,2018-06-30,Italy,-
170838,Salih Ucan,Attacking Midfield,1994-01-06,1.82,both,1.8,ITA1,2018-06-30,Turkey,-
253857,Alessandro Piu,Left Winger,1996-07-30,1.86,right,0.54,ITA1,2018-06-30,Italy,-
287876,Antonino La Gumina,Centre-Forward,1996-03-06,1.82,right,1.8,ITA1,2018-06-30,Italy,-
268426,Arnel Jakupovic,Centre-Forward,1998-05-29,1.86,left,0.36,ITA1,2018-06-30,Austria,BosniaHerzegovina
23284,Manuel Pasqual,Left-Back,1982-03-13,1.78,left,0.9,ITA1,2016-06-30,Italy,-
287635,Assane DioussÃ©,Defensive Midfield,1997-09-20,1.75,left,4.05,ITA1,2016-06-30,Senegal,-
74956,Marcel BÃ¼chel,Central Midfield,1991-03-18,1.75,left,1.35,ITA1,2016-06-30,Liechtenstein,Austria
323934,Matheus Pereira,Left Winger,1998-02-25,1.81,left,0.09,ITA1,2016-06-30,Brazil,-
149829,Miha Zajc,Second Striker,1994-07-01,1.78,right,0.45,ITA1,2016-06-30,Slovenia,-
222330,Roman Chanturia,Centre-Forward,1996-02-09,1.83,left,0.135,ITA1,2016-06-30,Georgia,-
56921,Alberto Pelagotti,Goalkeeper,1989-03-09,1.86,right,0.225,ITA1,2016-06-30,Italy,-
111433,FrÃ©dÃ©ric Veseli,Centre-Back,1992-11-20,1.83,right,0.72,ITA1,2016-06-30,Albania,Switzerland
163062,Luca Bittante,Right-Back,1993-08-14,1.84,right,0.99,ITA1,2016-06-30,Italy,-
259953,Rade Krunic,Central Midfield,1993-10-07,1.84,right,0.54,ITA1,2016-06-30,BosniaHerzegovina,-
73097,Omar El Kaddouri,Attacking Midfield,1990-08-21,1.85,right,4.05,ITA1,2016-06-30,Morocco,Belgium
163683,Manuel Pucciarelli,Second Striker,1991-06-17,1.74,right,3.6,ITA1,2016-06-30,Italy,-
56912,Levan Mchedlidze,Centre-Forward,1990-03-24,1.92,left,0.54,ITA1,2016-06-30,Georgia,-
163062,Luca Bittante,Right-Back,1993-08-14,1.84,right,1.17,ITA1,2015-06-30,Italy,-
287635,Assane DioussÃ©,Defensive Midfield,1997-09-20,1.75,left,0.36,ITA1,2015-06-30,Senegal,-
253857,Alessandro Piu,Left Winger,1996-07-30,1.86,right,0.27,ITA1,2015-06-30,Italy,-
56912,Levan Mchedlidze,Centre-Forward,1990-03-24,1.92,left,0.27,ITA1,2015-06-30,Georgia,-
56921,Alberto Pelagotti,Goalkeeper,1989-03-09,1.86,right,0.225,ITA1,2015-06-30,Italy,-
87884,MÃ¡rio Rui,Left-Back,1991-05-27,1.7,left,1.71,ITA1,2015-06-30,Portugal,-
259953,Rade Krunic,Central Midfield,1993-10-07,1.84,right,0.45,ITA1,2015-06-30,BosniaHerzegovina,-
163683,Manuel Pucciarelli,Second Striker,1991-06-17,1.74,right,2.25,ITA1,2015-06-30,Italy,-
87884,MÃ¡rio Rui,Left-Back,1991-05-27,1.7,left,0.81,ITA1,2014-06-30,Portugal,-
163683,Manuel Pucciarelli,Second Striker,1991-06-17,1.74,right,0.72,ITA1,2014-06-30,Italy,-
56912,Levan Mchedlidze,Centre-Forward,1990-03-24,1.92,left,0.225,ITA1,2014-06-30,Georgia,-
303657,Ionut Radu,Goalkeeper,1997-05-28,1.88,right,2.7,ITA1,2018-06-30,Romania,-
22318,Federico Marchetti,Goalkeeper,1983-02-07,1.88,left,0.72,ITA1,2018-06-30,Italy,-
60128,Luca Rossettini,Centre-Back,1985-05-09,1.87,right,1.26,ITA1,2018-06-30,Italy,-
235412,Jawad El Yamiq,Centre-Back,1992-02-29,1.9,right,0.81,ITA1,2018-06-30,Morocco,-
196978,Ivan Lakicevic,Right-Back,1993-07-27,1.8,right,0.45,ITA1,2018-06-30,Serbia,-
74590,Sandro,Defensive Midfield,1989-03-15,1.87,right,2.25,ITA1,2018-06-30,Brazil,Portugal
121756,RÃ´mulo,Central Midfield,1987-05-22,1.78,right,2.7,ITA1,2018-06-30,Italy,Brazil
226025,Luca Mazzitelli,Central Midfield,1995-11-15,1.84,right,1.62,ITA1,2018-06-30,Italy,-
242813,Filip Jagiello,Central Midfield,1997-08-08,1.82,both,0.27,ITA1,2018-06-30,Poland,-
454863,AndrÃ¡s SchÃ¤fer,Left Midfield,1999-04-13,1.79,both,0.158,ITA1,2018-06-30,Hungary,-
402581,Thomas RodrÃ­guez,Right Winger,1996-04-05,1.83,right,0.45,ITA1,2018-06-30,Argentina,Chile
130394,Gianluca Lapadula,Centre-Forward,1990-02-07,1.78,left,6.3,ITA1,2018-06-30,Italy,Peru
340151,Andrea Favilli,Centre-Forward,1997-05-17,1.91,right,3.6,ITA1,2018-06-30,Italy,-
340260,RaÃºl Asencio,Centre-Forward,1998-05-20,1.87,right,0.9,ITA1,2018-06-30,Spain,Brazil
320871,Rok Vodisek,Goalkeeper,1998-12-05,1.88,right,0.45,ITA1,2018-06-30,Slovenia,-
44059,Ervin Zukanovic,Centre-Back,1987-02-11,1.88,left,1.8,ITA1,2018-06-30,BosniaHerzegovina,-
199927,Davide Biraschi,Centre-Back,1994-07-02,1.82,right,1.08,ITA1,2018-06-30,Italy,-
355915,Cristian Romero,Centre-Back,1998-04-27,1.85,right,0.675,ITA1,2018-06-30,Argentina,-
115763,Koray GÃ¼nter,Centre-Back,1994-08-16,1.85,right,0.45,ITA1,2018-06-30,Germany,Turkey
44136,Domenico Criscito,Left-Back,1986-12-30,1.83,left,3.6,ITA1,2018-06-30,Italy,-
315871,Federico Valietti,Right-Back,1999-01-25,1.85,right,0.45,ITA1,2018-06-30,Italy,-
46105,Ivan Radovanovic,Defensive Midfield,1988-08-29,1.86,right,3.15,ITA1,2018-06-30,Serbia,-
158810,Oscar Hiljemark,Central Midfield,1992-06-28,1.84,right,3.15,ITA1,2018-06-30,Sweden,-
342472,Stephane Omeonga,Central Midfield,1996-03-27,1.77,right,1.8,ITA1,2018-06-30,Belgium,DRCongo
160471,Petar Brlek,Central Midfield,1994-01-29,1.8,right,1.35,ITA1,2018-06-30,Croatia,-
70411,Darko Lazovic,Right Midfield,1990-09-15,1.81,right,1.62,ITA1,2018-06-30,Serbia,-
234523,Antonio Sanabria,Centre-Forward,1996-03-04,1.81,right,6.75,ITA1,2018-06-30,Paraguay,Spain
504882,Claudio Spinelli,Centre-Forward,1997-01-21,1.8,right,3.6,ITA1,2018-06-30,Argentina,Italy
337725,Christian KouamÃ©,Centre-Forward,1997-12-06,1.85,right,2.52,ITA1,2018-06-30,Coted'Ivoire,-
301237,Nicola Dalmonte,Centre-Forward,1997-09-13,1.69,left,0.99,ITA1,2018-06-30,Italy,-
327757,Krzysztof Piatek,Centre-Forward,1995-07-01,1.83,right,0.81,ITA1,2018-06-30,Poland,-
110923,Mattia Perin,Goalkeeper,1992-11-10,1.88,right,15.75,ITA1,2016-06-30,Italy,-
110309,Lucas OrbÃ¡n,Centre-Back,1989-02-03,1.79,left,2.7,ITA1,2016-06-30,Argentina,Spain
32113,Armando Izzo,Centre-Back,1992-03-02,1.83,right,1.8,ITA1,2016-06-30,Italy,-
84845,Francesco Renzetti,Left-Back,1988-01-22,1.73,left,0.81,ITA1,2016-06-30,Italy,Monaco
158810,Oscar Hiljemark,Central Midfield,1992-06-28,1.84,right,3.6,ITA1,2016-06-30,Sweden,-
70411,Darko Lazovic,Right Midfield,1990-09-15,1.81,right,2.16,ITA1,2016-06-30,Serbia,-
199941,Andrea Beghetto,Left Midfield,1994-10-11,1.82,left,0.135,ITA1,2016-06-30,Italy,-
168944,Nikola Ninkovic,Left Winger,1994-12-19,1.82,right,0.9,ITA1,2016-06-30,Serbia,-
12563,Goran Pandev,Second Striker,1983-07-27,1.84,left,0.9,ITA1,2016-06-30,NorthMacedonia,Italy
64793,Leonardo Pavoletti,Centre-Forward,1988-11-26,1.88,right,4.5,ITA1,2016-06-30,Italy,-
85240,Eugenio Lamanna,Goalkeeper,1989-08-07,1.87,right,1.8,ITA1,2016-06-30,Italy,-
75127,Ezequiel MuÃ±oz,Centre-Back,1990-10-08,1.86,right,3.15,ITA1,2016-06-30,Argentina,Italy
30782,Santiago Gentiletti,Centre-Back,1985-01-09,1.82,left,1.35,ITA1,2016-06-30,Argentina,Italy
199927,Davide Biraschi,Centre-Back,1994-07-02,1.82,right,0.36,ITA1,2016-06-30,Italy,-
197745,Riccardo Fiamozzi,Right-Back,1993-05-18,1.75,right,0.405,ITA1,2016-06-30,Italy,-
230552,Diego Laxalt,Left Midfield,1993-02-07,1.78,left,4.05,ITA1,2016-06-30,Uruguay,Italy
240415,Leonardo Morosini,Attacking Midfield,1995-10-13,1.75,right,1.71,ITA1,2016-06-30,Italy,-
189441,Lucas Ocampos,Left Winger,1994-07-11,1.87,both,5.85,ITA1,2016-06-30,Argentina,-
282388,Giovanni Simeone,Centre-Forward,1995-07-05,1.79,right,7.2,ITA1,2016-06-30,Argentina,Spain
110923,Mattia Perin,Goalkeeper,1992-11-10,1.88,right,13.5,ITA1,2017-06-30,Italy,-
32113,Armando Izzo,Centre-Back,1992-03-02,1.83,right,5.4,ITA1,2017-06-30,Italy,-
60128,Luca Rossettini,Centre-Back,1985-05-09,1.87,right,2.25,ITA1,2017-06-30,Italy,-
199927,Davide Biraschi,Centre-Back,1994-07-02,1.82,right,0.72,ITA1,2017-06-30,Italy,-
30782,Santiago Gentiletti,Centre-Back,1985-01-09,1.82,left,0.36,ITA1,2017-06-30,Argentina,Italy
60567,Francesco Migliore,Left-Back,1988-04-17,1.73,left,1.26,ITA1,2017-06-30,Italy,France
140757,Daniel Bessa,Central Midfield,1993-01-14,1.78,right,3.15,ITA1,2017-06-30,Italy,Brazil
160471,Petar Brlek,Central Midfield,1994-01-29,1.8,right,0.54,ITA1,2017-06-30,Croatia,-
70411,Darko Lazovic,Right Midfield,1990-09-15,1.81,right,2.25,ITA1,2017-06-30,Serbia,-
168944,Nikola Ninkovic,Left Winger,1994-12-19,1.82,right,0.9,ITA1,2017-06-30,Serbia,-
282388,Giovanni Simeone,Centre-Forward,1995-07-05,1.79,right,9.0,ITA1,2017-06-30,Argentina,Spain
364133,Pietro Pellegri,Centre-Forward,2001-03-17,1.88,right,0.9,ITA1,2017-06-30,Italy,-
85240,Eugenio Lamanna,Goalkeeper,1989-08-07,1.87,right,1.8,ITA1,2017-06-30,Italy,-
164912,LoÃ¯ck Landre,Centre-Back,1992-05-05,1.82,right,0.81,ITA1,2017-06-30,France,Guadeloupe
51186,NicolÃ¡s Spolli,Centre-Back,1983-02-20,1.93,right,0.36,ITA1,2017-06-30,Argentina,Italy
235412,Jawad El Yamiq,Centre-Back,1992-02-29,1.9,right,0.045,ITA1,2017-06-30,Morocco,-
314965,Pedro Pereira,Right-Back,1998-01-22,1.82,right,1.8,ITA1,2017-06-30,Portugal,-
158810,Oscar Hiljemark,Central Midfield,1992-06-28,1.84,right,3.15,ITA1,2017-06-30,Sweden,-
342472,Stephane Omeonga,Central Midfield,1996-03-27,1.77,right,0.45,ITA1,2017-06-30,Belgium,DRCongo
230552,Diego Laxalt,Left Midfield,1993-02-07,1.78,left,6.75,ITA1,2017-06-30,Uruguay,Italy
230058,Ricardo CenturiÃ³n,Left Winger,1993-01-19,1.74,right,4.05,ITA1,2017-06-30,Argentina,Italy
193830,Iuri Medeiros,Right Winger,1994-07-10,1.74,left,4.5,ITA1,2017-06-30,Portugal,-
402581,Thomas RodrÃ­guez,Right Winger,1996-04-05,1.83,right,0.315,ITA1,2017-06-30,Argentina,Chile
12563,Goran Pandev,Second Striker,1983-07-27,1.84,left,0.36,ITA1,2017-06-30,NorthMacedonia,Italy
130394,Gianluca Lapadula,Centre-Forward,1990-02-07,1.78,left,7.2,ITA1,2017-06-30,Italy,Peru
67639,Andrej Galabinov,Centre-Forward,1988-11-13,1.9,right,1.35,ITA1,2017-06-30,Bulgaria,-
110923,Mattia Perin,Goalkeeper,1992-11-10,1.88,right,0.27,ITA1,2010-06-30,Italy,-
110923,Mattia Perin,Goalkeeper,1992-11-10,1.88,right,13.5,ITA1,2015-06-30,Italy,-
32113,Armando Izzo,Centre-Back,1992-03-02,1.83,right,1.35,ITA1,2015-06-30,Italy,-
197745,Riccardo Fiamozzi,Right-Back,1993-05-18,1.75,right,0.405,ITA1,2015-06-30,Italy,-
70411,Darko Lazovic,Right Midfield,1990-09-15,1.81,right,2.7,ITA1,2015-06-30,Serbia,-
12563,Goran Pandev,Second Striker,1983-07-27,1.84,left,1.8,ITA1,2015-06-30,NorthMacedonia,Italy
85240,Eugenio Lamanna,Goalkeeper,1989-08-07,1.87,right,1.35,ITA1,2015-06-30,Italy,-
75127,Ezequiel MuÃ±oz,Centre-Back,1990-10-08,1.86,right,4.05,ITA1,2015-06-30,Argentina,Italy
56830,Sebastien De Maio,Centre-Back,1987-03-05,1.9,right,2.25,ITA1,2015-06-30,France,Italy
111061,Alassane TambÃ©,Right-Back,1992-01-26,1.82,right,0.54,ITA1,2015-06-30,Mali,France
64793,Leonardo Pavoletti,Centre-Forward,1988-11-26,1.88,right,1.89,ITA1,2015-06-30,Italy,-
110923,Mattia Perin,Goalkeeper,1992-11-10,1.88,right,5.85,ITA1,2013-06-30,Italy,-
56830,Sebastien De Maio,Centre-Back,1987-03-05,1.9,right,0.54,ITA1,2013-06-30,France,Italy
110923,Mattia Perin,Goalkeeper,1992-11-10,1.88,right,9.0,ITA1,2014-06-30,Italy,-
56830,Sebastien De Maio,Centre-Back,1987-03-05,1.9,right,0.9,ITA1,2014-06-30,France,Italy
32113,Armando Izzo,Centre-Back,1992-03-02,1.83,right,0.72,ITA1,2014-06-30,Italy,-
85240,Eugenio Lamanna,Goalkeeper,1989-08-07,1.87,right,1.35,ITA1,2014-06-30,Italy,-
111061,Alassane TambÃ©,Right-Back,1992-01-26,1.82,right,0.54,ITA1,2014-06-30,Mali,France
25508,Salvatore Sirigu,Goalkeeper,1987-01-12,1.92,right,5.4,ITA1,2018-06-30,Italy,-
6442,Antonio Rosati,Goalkeeper,1983-06-26,1.95,right,0.225,ITA1,2018-06-30,Italy,-
32113,Armando Izzo,Centre-Back,1992-03-02,1.83,right,7.65,ITA1,2018-06-30,Italy,-
516716,Bremer,Centre-Back,1997-03-18,1.88,right,0.9,ITA1,2018-06-30,Brazil,-
75942,TomÃ¡s RincÃ³n,Defensive Midfield,1988-01-13,1.77,right,7.2,ITA1,2018-06-30,Venezuela,-
134883,Daniele Baselli,Central Midfield,1992-03-12,1.82,right,9.0,ITA1,2018-06-30,Italy,-
69374,Adem Ljajic,Attacking Midfield,1991-09-29,1.82,right,11.7,ITA1,2018-06-30,Serbia,-
334222,Lucas BoyÃ©,Left Winger,1996-02-28,1.83,right,1.35,ITA1,2018-06-30,Argentina,Italy
59340,Iago Falque,Right Winger,1990-01-04,1.74,left,11.7,ITA1,2018-06-30,Spain,-
167727,Andrea Belotti,Centre-Forward,1993-12-20,1.81,right,34.2,ITA1,2018-06-30,Italy,-
157501,M'Baye Niang,Centre-Forward,1994-12-19,1.88,right,9.0,ITA1,2018-06-30,Senegal,France
257474,Vanja MilinkoviÄ-SaviÄ,Goalkeeper,1997-02-20,2.02,right,1.8,ITA1,2018-06-30,Serbia,Spain
60577,Nicolas N'Koulou,Centre-Back,1990-03-27,1.84,right,9.0,ITA1,2018-06-30,Cameroon,-
379807,Lyanco,Centre-Back,1997-02-01,1.87,right,3.6,ITA1,2018-06-30,Brazil,Serbia
331501,Erick Ferigra,Centre-Back,1999-02-07,1.8,right,0.135,ITA1,2018-06-30,Ecuador,Spain
33571,Lorenzo De Silvestri,Right-Back,1988-05-23,1.86,right,3.6,ITA1,2018-06-30,Italy,-
164913,Soualiho MeÃ¯tÃ©,Central Midfield,1994-03-17,1.87,right,7.2,ITA1,2018-06-30,France,Coted'Ivoire
245056,Sasa Lukic,Central Midfield,1996-08-13,1.83,right,1.35,ITA1,2018-06-30,Serbia,-
373899,Jacopo Segre,Central Midfield,1997-02-17,1.85,right,0.113,ITA1,2018-06-30,Italy,-
338425,Ãlex Berenguer,Left Winger,1995-07-04,1.75,right,4.5,ITA1,2018-06-30,Spain,-
96828,Simone Zaza,Centre-Forward,1991-06-25,1.86,left,19.8,ITA1,2018-06-30,Italy,-
354136,Vitalie Damascan,Centre-Forward,1999-01-24,1.8,right,1.08,ITA1,2018-06-30,Moldova,Romania
375816,Manuel De Luca,Centre-Forward,1998-07-17,1.92,both,0.203,ITA1,2018-06-30,Italy,-
159288,Arlind Ajeti,Centre-Back,1993-09-25,1.84,right,1.35,ITA1,2016-06-30,Albania,Switzerland
5755,Emiliano Moretti,Centre-Back,1981-06-11,1.82,left,0.81,ITA1,2016-06-30,Italy,-
140748,Danilo Avelar,Left-Back,1989-06-09,1.85,left,2.25,ITA1,2016-06-30,Brazil,Italy
148751,Bruno Peres,Right-Back,1990-03-01,1.79,right,9.0,ITA1,2016-06-30,Brazil,-
33571,Lorenzo De Silvestri,Right-Back,1988-05-23,1.86,right,4.5,ITA1,2016-06-30,Italy,-
62415,Panagiotis Tachtsidis,Defensive Midfield,1991-02-15,1.91,left,1.98,ITA1,2016-06-30,Greece,-
45581,Joel Obi,Central Midfield,1991-05-22,1.78,left,1.8,ITA1,2016-06-30,Nigeria,Italy
69374,Adem Ljajic,Attacking Midfield,1991-09-29,1.82,right,13.5,ITA1,2016-06-30,Serbia,-
167727,Andrea Belotti,Centre-Forward,1993-12-20,1.81,right,6.3,ITA1,2016-06-30,Italy,-
131098,Salvador Ichazo,Goalkeeper,1992-01-26,1.88,left,0.9,ITA1,2016-06-30,Uruguay,Italy
52893,CarlÃ£o,Centre-Back,1986-01-19,1.83,left,0.72,ITA1,2016-06-30,Brazil,-
173859,Davide Zappacosta,Right-Back,1992-06-11,1.82,right,4.5,ITA1,2016-06-30,Italy,-
84903,Mirko Valdifiori,Defensive Midfield,1986-04-21,1.85,right,4.5,ITA1,2016-06-30,Italy,-
134883,Daniele Baselli,Central Midfield,1992-03-12,1.82,right,5.85,ITA1,2016-06-30,Italy,-
145581,Afriyie Acquah,Central Midfield,1992-01-05,1.79,right,2.7,ITA1,2016-06-30,Ghana,-
245056,Sasa Lukic,Central Midfield,1996-08-13,1.83,right,0.63,ITA1,2016-06-30,Serbia,-
334222,Lucas BoyÃ©,Left Winger,1996-02-28,1.83,right,1.58,ITA1,2016-06-30,Argentina,Italy
59340,Iago Falque,Right Winger,1990-01-04,1.74,left,7.2,ITA1,2016-06-30,Spain,-
25508,Salvatore Sirigu,Goalkeeper,1987-01-12,1.92,right,3.6,ITA1,2017-06-30,Italy,-
257474,Vanja MilinkoviÄ-SaviÄ,Goalkeeper,1997-02-20,2.02,right,0.45,ITA1,2017-06-30,Serbia,Spain
5755,Emiliano Moretti,Centre-Back,1981-06-11,1.82,left,0.45,ITA1,2017-06-30,Italy,-
173859,Davide Zappacosta,Right-Back,1992-06-11,1.82,right,7.65,ITA1,2017-06-30,Italy,-
145581,Afriyie Acquah,Central Midfield,1992-01-05,1.79,right,2.52,ITA1,2017-06-30,Ghana,-
45581,Joel Obi,Central Midfield,1991-05-22,1.78,left,1.35,ITA1,2017-06-30,Nigeria,Italy
338425,Ãlex Berenguer,Left Winger,1995-07-04,1.75,right,5.4,ITA1,2017-06-30,Spain,-
167727,Andrea Belotti,Centre-Forward,1993-12-20,1.81,right,27.0,ITA1,2017-06-30,Italy,-
375816,Manuel De Luca,Centre-Forward,1998-07-17,1.92,both,0.158,ITA1,2017-06-30,Italy,-
131098,Salvador Ichazo,Goalkeeper,1992-01-26,1.88,left,0.54,ITA1,2017-06-30,Uruguay,Italy
379807,Lyanco,Centre-Back,1997-02-01,1.87,right,0.675,ITA1,2017-06-30,Brazil,Serbia
55854,Cristian Ansaldi,Left-Back,1986-09-20,1.81,both,4.95,ITA1,2017-06-30,Argentina,Italy
140748,Danilo Avelar,Left-Back,1989-06-09,1.85,left,1.35,ITA1,2017-06-30,Brazil,Italy
33571,Lorenzo De Silvestri,Right-Back,1988-05-23,1.86,right,3.15,ITA1,2017-06-30,Italy,-
84903,Mirko Valdifiori,Defensive Midfield,1986-04-21,1.85,right,3.15,ITA1,2017-06-30,Italy,-
134883,Daniele Baselli,Central Midfield,1992-03-12,1.82,right,6.3,ITA1,2017-06-30,Italy,-
245056,Sasa Lukic,Central Midfield,1996-08-13,1.83,right,1.98,ITA1,2017-06-30,Serbia,-
69374,Adem Ljajic,Attacking Midfield,1991-09-29,1.82,right,9.9,ITA1,2017-06-30,Serbia,-
334222,Lucas BoyÃ©,Left Winger,1996-02-28,1.83,right,2.25,ITA1,2017-06-30,Argentina,Italy
59340,Iago Falque,Right Winger,1990-01-04,1.74,left,9.0,ITA1,2017-06-30,Spain,-
157501,M'Baye Niang,Centre-Forward,1994-12-19,1.88,right,13.5,ITA1,2017-06-30,Senegal,France
148751,Bruno Peres,Right-Back,1990-03-01,1.79,right,2.88,ITA1,2015-06-30,Brazil,-
45581,Joel Obi,Central Midfield,1991-05-22,1.78,left,2.52,ITA1,2015-06-30,Nigeria,Italy
167727,Andrea Belotti,Centre-Forward,1993-12-20,1.81,right,4.5,ITA1,2015-06-30,Italy,-
131098,Salvador Ichazo,Goalkeeper,1992-01-26,1.88,left,1.35,ITA1,2015-06-30,Uruguay,Italy
5755,Emiliano Moretti,Centre-Back,1981-06-11,1.82,left,0.9,ITA1,2015-06-30,Italy,-
140748,Danilo Avelar,Left-Back,1989-06-09,1.85,left,1.98,ITA1,2015-06-30,Brazil,Italy
173859,Davide Zappacosta,Right-Back,1992-06-11,1.82,right,4.05,ITA1,2015-06-30,Italy,-
134883,Daniele Baselli,Central Midfield,1992-03-12,1.82,right,3.6,ITA1,2015-06-30,Italy,-
145581,Afriyie Acquah,Central Midfield,1992-01-05,1.79,right,2.7,ITA1,2015-06-30,Ghana,-
5755,Emiliano Moretti,Centre-Back,1981-06-11,1.82,left,1.08,ITA1,2013-06-30,Italy,-
5755,Emiliano Moretti,Centre-Back,1981-06-11,1.82,left,0.9,ITA1,2014-06-30,Italy,-
148751,Bruno Peres,Right-Back,1990-03-01,1.79,right,0.54,ITA1,2014-06-30,Brazil,-
99254,Luigi Sepe,Goalkeeper,1991-05-08,1.85,left,0.9,ITA1,2018-06-30,Italy,-
306609,Michele Nardi,Goalkeeper,1986-07-09,1.82,left,0.225,ITA1,2018-06-30,Italy,-
431470,Alessandro Minelli,Centre-Back,1999-07-23,1.93,right,0.045,ITA1,2018-06-30,Italy,-
59699,Simone Iacoponi,Right-Back,1987-04-30,1.8,right,0.54,ITA1,2018-06-30,Italy,-
171159,Leo Stulac,Defensive Midfield,1994-09-26,1.75,right,1.26,ITA1,2018-06-30,Slovenia,-
74943,Juraj Kucka,Central Midfield,1987-02-26,1.86,right,3.38,ITA1,2018-06-30,Slovakia,-
32107,Manuel Scavone,Central Midfield,1987-06-03,1.87,left,0.54,ITA1,2018-06-30,Italy,-
273131,Francesco Giorno,Central Midfield,1993-10-11,1.78,right,0.09,ITA1,2018-06-30,Italy,-
165722,Antonio Di Gaudio,Left Winger,1989-08-16,1.69,right,1.62,ITA1,2018-06-30,Italy,-
198084,Marco Frediani,Left Winger,1994-03-13,1.78,right,0.18,ITA1,2018-06-30,Italy,-
35743,Fabio Ceravolo,Centre-Forward,1987-03-05,1.8,right,1.8,ITA1,2018-06-30,Italy,-
256008,Facundo Lescano,Centre-Forward,1996-08-18,1.9,right,0.18,ITA1,2018-06-30,Argentina,Italy
188889,Matteo Brunori,Centre-Forward,1994-11-01,1.8,right,0.135,ITA1,2018-06-30,Italy,Brazil
43217,Pierluigi Frattali,Goalkeeper,1985-12-01,1.85,right,0.36,ITA1,2018-06-30,Italy,-
